ID,Age,Income,Postcode,Gender,Outgoings,Approved
457849082,68,nil,PR9 8GX,b,14167,True
457849082,68,21015,PR9 8GX,b,14167,True
457849159,45,17430,DN6 9NQ,b,8225,False
457849267,53,96855,BT29 4QW,b,999999999999999999999999,False
457849267,53,96855,BT29 4QW,b,3063,False
457849410,96,134112,B29 6QE,a,22039,False
457849446,32,38723,OX7 6HA,a,21088,True
457849534,20,94571,CB24 4RP,a,17948,True
457849643,29,65101,TS9 5AN,b,17616,False
457849798,84,56558,DN17 2FH,a,8078,False
457849893,79,53572,SW2 1LE,b,6445,True
457849995,81,18086,TR27 4DS,b,11455,True
457850077,63,55090,DN21 2JB,a,24078,False
457850142,28,110682,DN22 9NH,b,13503,True
457850276,62,61273,PL27 7HG,b,21627,True
457850345,31,65295,CT21 4BH,a,17449,True
457850507,93,137054,S4 7AH,a,5926,True
457850573,59,118931,NG16 2XE,a,18140,True
457850670,56,149900,LL57 1LE,a,3953,True
457850800,86,34897,B24 9LQ,b,18473,False
457850901,87,7800,SA5 7BD,b,21179,False
457850992,78,22406,BH25 5PH,b,16834,True
457851058,44,98559,KY16 8NL,a,18496,False
457851137,23,121678,SE11 6AY,a,24344,True
457851273,59,37649,NE6 5NB,b,15609,True
457851346,32,62201,CT16 3QF,b,20715,True
457851461,47,135606,ML6 6NG,b,1143,True
457851550,36,23188,CB25 9LP,b,20739,True
457851695,81,93861,DH4 4SZ,a,18091,False
457851751,37,26850,CV8 1QL,b,3629,True
457851838,24,44077,BT66 6FE,a,9873,True
457851934,20,33233,SA19 7DG,a,24239,True
457852053,39,58097,BD20 7BU,b,14664,False
457852186,72,70136,DL6 2PF,b,21469,True
457852251,37,149653,NE34 8TQ,a,999999999999999999999999,True
457852251,37,149653,NE34 8TQ,a,1004,True
457852341,27,133760,SY10 0DS,b,12730,True
457852501,87,19717,HX2 7SB,b,17557,False
457852591,77,36726,TW20 8BY,a,10551,False
457852667,53,138577,ST10 4BU,a,10746,True
457852760,46,49461,IV2 7JP,b,20422,False
457852883,69,69319,EX31 4RB,b,13428,True
457853005,91,82199,S7 1LR,b,4585,True
457853070,56,68074,PL12 5DG,b,7295,True
457853157,43,76527,TS19 0HA,b,17316,False
457853265,51,33794,SO15 2AG,b,9629,True
457853352,38,89990,PO9 1RA,b,23661,True
457853461,47,117466,L36 4RN,a,13619,False
457853590,76,146573,CT14 9FH,a,18502,False
457853685,71,76745,SL9 7PZ,a,14683,True
457853739,25,33722,NP12 3NX,a,21125,True
457853904,90,67338,BT92 4BE,b,13989,False
457853992,78,104445,DH7 8AB,a,19934,True
457854105,91,94539,SG7 6BZ,a,1344,False
457854146,32,135281,LE3 6DU,b,5662,True
null,null,null,null,null,999999999999999999999999,True
457854273,59,132539,PO38 3QA,a,7691,True
457854371,57,119098,PE28 2JZ,a,15657,True
457854495,81,94549,CF47 9YN,a,14340,False
457854576,62,105046,DH6 4RS,a,22973,True
457854647,33,124717,ME3 7HY,b,18989,True
457854752,38,39290,DY4 0DA,b,17913,False
457854902,88,143079,B3 1RU,a,19730,False
457854944,30,145501,GY4 6PR,a,2044,True
457855039,25,81667,SO16 7JL,b,1420,False
457855176,62,32334,L33 1RF,b,999999999999999999999999,False
457855176,62,32334,L33 1RF,b,2038,False
457855290,76,64752,SK7 2JT,a,13391,False
457855355,41,44730,LE1 4BL,b,14130,False
457855439,25,75833,SG4 7EQ,b,20651,True
457855557,43,14574,FK10 2PL,a,11520,True
457855678,64,129222,SO45 5FQ,a,24859,True
457855732,18,60394,BS9 1RG,b,12609,False
457855882,68,nil,RG40 3HS,a,16775,True
457855882,68,102604,RG40 3HS,a,16775,True
457856007,93,82408,ME9 0EP,b,6285,False
457856057,43,22100,EH44 6RH,a,4504,False
457856197,83,44139,BB2 3JF,b,2316,False
457856296,82,16671,SW1X 0EW,b,999999999999999999999999,False
457856296,82,16671,SW1X 0EW,b,1015,False
457856407,93,53936,BA2 0ED,a,19464,False
457856494,80,99084,KW16 3AD,a,22210,False
457856558,44,68273,SY5 8DT,a,24918,False
457856687,73,47007,BT23 8GA,a,10904,False
457856768,54,113476,TS5 8PP,a,5513,False
457856889,75,90759,IP22 2AU,b,23823,False
457856951,37,113668,AB42 4JE,b,6763,True
457857071,57,130312,NW10 2EY,b,11384,True
null,null,null,null,null,999999999999999999999999,True
457857191,77,85269,CM12 2BU,a,22428,True
457857300,86,5976,DT11 0RW,a,7167,False
457857361,47,28531,CT19 6DS,a,3570,True
457857493,79,97199,IP24 2XD,a,5113,True
457857544,30,17084,BT24 8ED,a,4229,False
457857665,51,139848,RM7 7DX,a,20323,False
457857758,44,140740,SA19 9SN,a,999999999999999999999999,False
457857758,44,140740,SA19 9SN,a,20556,False
457857886,72,50402,CH47 1HR,b,20328,True
457857967,53,16454,WN4 9BF,a,6625,False
457858098,84,64638,IP8 3HQ,b,10550,True
457858139,25,41136,RG2 9FY,b,16277,True
457858288,74,125900,G74 4FN,a,9061,True
457858350,36,125975,RH17 5BP,b,24596,True
457858463,49,17355,DL8 3NB,a,999999999999999999999999,False
457858463,49,17355,DL8 3NB,a,5264,False
457858561,47,70728,IM1 1AQ,a,7906,True
457858641,27,67994,PE11 4SQ,b,24021,False
457858808,94,nil,G13 1TR,b,1273,False
457858808,94,85225,G13 1TR,b,1273,False
457858848,34,32422,B21 9ED,a,13436,False
457858942,28,51026,NN14 4BN,a,16292,True
457859084,70,32460,WA7 5DB,b,9167,True
457859137,23,nil,WF7 5DW,a,10456,False
457859137,23,117931,WF7 5DW,a,10456,False
457859246,32,39162,YO61 4AT,a,16892,True
457859349,35,88130,S75 6BP,a,12080,True
457859501,87,22290,M21 8XR,b,21441,False
457859574,60,59527,EH3 1GT,a,11321,False
457859653,39,67083,BN26 6PB,a,11654,False
457859748,34,5847,LS29 7LZ,b,18590,False
457859883,69,124427,HD4 6SB,a,1900,False
457859936,22,117858,SE15 2DB,b,15457,True
457860042,28,83611,OL12 6JY,b,17746,False
457860163,49,140335,B95 5LH,a,15365,True
457860309,95,51989,N1 2BB,a,5399,False
457860381,67,29032,OX11 7JR,b,22388,True
457860507,93,82820,L6 5NA,b,17134,False
457860562,48,52301,PR4 0AB,b,4582,True
null,null,null,null,null,999999999999999999999999,True
457860632,18,74317,NE67 5AY,b,19758,True
457860809,95,113499,HP4 1SD,b,22263,True
457860858,44,79745,CF24 3RY,a,18927,True
457860960,46,19300,PO21 2TF,b,15863,False
457861040,26,nil,CM9 8JY,b,19652,False
457861040,26,72085,CM9 8JY,b,19652,False
457861159,45,6769,S73 9JE,a,19573,False
457861272,58,90076,PL12 5HZ,b,16429,True
457861335,21,89145,DN15 7JT,b,4138,True
457861483,69,76955,DN11 0NP,a,4483,False
457861578,64,68916,CV33 9SQ,a,4425,True
457861677,63,84406,SA13 2YF,b,16603,True
457861754,40,94434,HD7 4BS,b,23066,False
457861863,49,121198,NN11 2NZ,b,18083,True
457861947,33,nil,BS3 5QH,a,5505,False
457861947,33,26301,BS3 5QH,a,5505,False
457862098,84,93970,KA11 1DJ,b,5483,True
457862137,23,76954,CF5 4FG,b,999999999999999999999999,False
457862137,23,76954,CF5 4FG,b,18061,False
457862284,70,nil,CV32 4PP,b,12537,False
457862284,70,36751,CV32 4PP,b,12537,False
457862341,27,115742,ME5 8PE,a,15123,True
457862502,88,81563,ML2 0JY,b,24578,False
null,null,null,null,null,999999999999999999999999,True
457862589,75,89072,BS13 8HH,b,24991,True
457862638,24,52076,CV36 5JZ,b,7361,False
457862766,52,66070,BT43 7HU,a,18071,False
457862900,86,77063,OX14 3TR,a,999999999999999999999999,False
457862900,86,77063,OX14 3TR,a,5239,False
457862966,52,53587,PE30 5BF,b,17407,False
457863037,23,64515,KA3 5DN,b,9470,True
457863160,46,18941,L26 0XD,a,4170,False
457863275,61,21233,LS23 6JA,b,22760,False
457863403,89,nil,DN38 6BF,b,10464,True
457863403,89,63205,DN38 6BF,b,10464,True
457863436,22,nil,PO33 3JJ,b,13009,True
457863436,22,14415,PO33 3JJ,b,13009,True
457863563,49,42284,WS9 9NF,b,21217,True
457863709,95,133575,SK6 4DR,a,3510,True
457863754,40,126102,PR1 7HU,b,1392,True
457863873,59,126582,NN14 2XU,b,601,True
457863971,57,110750,BB1 4JD,a,3029,False
457864071,57,40313,M11 2DL,b,21615,True
457864205,91,91169,CA28 7PW,b,5749,True
457864247,33,149699,ST2 8LQ,a,24429,True
null,null,null,null,null,999999999999999999999999,True
457864346,32,81823,CH4 8DF,b,6132,True
457864469,55,130449,ME17 4PS,a,6805,True
457864591,77,118459,ST4 2FR,b,3158,True
457864685,71,112469,WF11 0HJ,b,12419,True
457864809,95,21886,S7 1NB,b,19284,False
457864896,82,82543,ME20 7DG,a,22140,False
457865003,89,67965,KA26 9DQ,a,2712,True
457865066,52,99745,RH17 5EW,a,15719,False
457865166,52,57675,BT70 1JL,b,21328,False
457865278,64,92466,SO15 5DS,b,3064,False
457865354,40,12333,BN22 8SZ,a,2856,False
457865444,30,56073,WF2 6JA,b,19951,True
457865537,23,16863,NP7 7DN,a,10990,True
457865637,23,72717,GL6 7JY,b,6780,False
457865749,35,11112,BT35 7EZ,b,19910,False
457865861,47,101615,RG30 4AW,b,7702,True
457865945,31,17425,LS5 3JW,b,22758,False
457866078,64,122322,KT8 9HF,a,6590,False
457866146,32,59769,HR7 4JW,a,10257,True
457866255,41,55742,DH6 2PS,a,23698,False
457866355,41,52421,SS1 9SX,b,10236,False
457866495,81,66679,CV3 4DU,a,4700,True
457866594,80,134017,WA9 4ZR,a,21944,True
457866705,91,120002,ME1 2ET,b,7547,True
457866797,83,142578,SY9 5DP,a,2489,True
457866872,58,51937,N18 2BZ,b,2810,True
457866970,56,7174,PO7 5RB,a,14183,False
457867065,51,59721,SA1 2PF,b,8712,True
457867178,64,122156,TA8 1LP,a,11810,True
457867269,55,141397,KA11 4DH,b,11572,True
457867380,66,nil,DH7 9FD,a,3227,True
457867380,66,63835,DH7 9FD,a,3227,True
457867454,40,43942,SW20 2GS,a,24529,False
457867608,94,104658,EX15 3UL,a,2294,False
457867699,85,110384,M35 9LU,b,8137,True
457867755,41,80860,B93 9PG,a,13487,False
457867878,64,98233,SE24 9PS,a,21003,False
457867956,42,23642,SW3 3AG,a,10192,False
457868107,93,115823,MK42 8QL,b,23636,False
457868144,30,118457,HP18 9AD,b,677,False
457868294,80,131983,M28 2SW,a,5203,True
457868386,72,92894,SA31 3NY,b,24399,True
457868507,93,nil,YO42 4RH,a,7631,False
457868507,93,15427,YO42 4RH,a,7631,False
457868537,23,26470,BB5 6PW,a,24380,True
457868700,86,111972,W3 9HA,b,7802,True
457868750,36,127114,WD18 0EU,b,9631,True
457868851,37,19823,TQ10 9NQ,b,19204,False
457869005,91,nil,DT11 9PX,a,12885,False
457869005,91,89451,DT11 9PX,a,12885,False
457869052,38,91603,BB9 7DS,a,18059,True
457869162,48,nil,TA3 7HE,b,21849,True
457869162,48,111976,TA3 7HE,b,21849,True
457869272,58,115619,ST9 9LJ,a,3682,True
457869392,78,125380,CT7 0AA,a,19194,True
457869483,69,149239,SL2 5RA,a,7570,True
457869586,72,125176,NP44 3BT,b,14595,True
457869687,73,121029,OL15 0AW,a,5744,False
457869797,83,60282,B31 2HH,b,9660,True
457869847,33,33764,IP3 0EZ,a,17741,False
457869948,34,121014,AL6 0QA,b,3440,True
457870064,50,54253,ME8 9HQ,b,11618,True
null,null,null,null,null,999999999999999999999999,True
457870207,93,84447,SS16 5JA,b,6787,True
457870297,83,132318,IM6 2HD,b,12535,True
457870382,68,90617,DD3 6JE,b,6013,False
457870506,92,65788,SA18 2EA,b,999999999999999999999999,True
457870506,92,65788,SA18 2EA,b,21725,True
457870596,82,97416,BS9 3JW,b,12975,True
457870658,44,20479,SN25 2AR,a,11363,True
457870794,80,106732,FK7 0JJ,a,4596,True
457870863,49,66244,S43 4FY,b,2511,False
457870991,77,143689,BN8 5LJ,a,12587,True
457871079,65,33076,S4 7BN,b,4231,False
457871148,34,65459,SE12 9RP,b,19690,True
457871258,44,53117,TW13 4TG,b,1424,True
457871347,33,122563,KT13 9UH,b,17850,True
457871435,21,17648,BT34 4QT,a,1689,False
457871594,80,47312,BT70 3LL,b,16829,True
457871677,63,126051,HA2 9RL,b,22098,False
457871755,41,72549,G32 7SY,a,22078,False
457871845,31,133201,HU5 2BA,a,11528,True
457871934,20,93946,HD3 4XA,a,8737,False
457872036,22,53050,EN1 3FD,b,12979,True
457872197,83,51561,BH24 1EG,a,11897,True
457872308,94,15479,N18 2PY,b,3571,True
457872351,37,133303,EC1V 7LN,a,2951,False
457872503,89,128604,NE15 8QR,a,2658,True
457872540,26,22069,PL16 0DN,a,7160,False
457872685,71,146454,TW14 0EE,a,21089,True
null,null,null,null,null,999999999999999999999999,False
457872778,64,46484,CM7 2AF,b,23926,False
457872874,60,94837,DN5 8XB,b,15664,False
457872950,36,116710,RH6 7EF,b,17788,True
457873094,80,17903,OL6 9SX,a,3275,False
457873190,76,95318,NN10 0LJ,b,4131,True
457873244,30,88902,S43 2ES,b,3155,True
457873350,36,132949,MK45 3WQ,b,3608,True
457873456,42,119957,DN20 8DF,a,22201,False
457873600,86,40439,WR1 2RX,a,14880,False
457873704,90,62011,SE10 0RQ,b,17839,True
457873752,38,35181,SA44 4PY,a,7033,True
457873896,82,111952,EN6 4AF,a,12561,True
457873934,20,67659,HP4 3PP,b,19046,True
457874110,96,66401,YO8 8JY,a,14253,True
457874160,46,26064,BB7 2BP,b,2293,True
457874273,59,nil,HP18 9JE,a,9909,True
457874273,59,119693,HP18 9JE,a,9909,True
457874409,95,59672,HU5 2TD,a,22712,False
457874473,59,114742,LD8 2HF,a,21521,True
457874540,26,143290,DN20 0PQ,a,6452,True
457874643,29,nil,CA1 3LE,b,15497,True
457874643,29,80052,CA1 3LE,b,15497,True
457874772,58,90430,IM6 1FA,b,9774,True
457874837,23,119615,SN38 1HR,a,15090,False
457874966,52,147460,LS15 4LW,b,12893,True
457875092,78,117525,LA22 0DH,b,17669,True
457875169,55,43345,TS10 2RR,b,22158,False
457875282,68,70179,RH8 0NZ,b,16911,True
457875365,51,14228,OX7 7EU,a,14441,False
457875473,59,108296,PE27 3DL,a,21799,True
457875582,68,141650,MK41 8QX,a,22984,True
457875670,56,136746,CM2 8YE,a,24749,True
457875788,74,31422,NP7 0HG,b,6499,True
457875900,86,144143,HP3 8JG,b,10849,True
457876005,91,6542,NE4 9UE,b,9381,False
457876103,89,108668,SN2 5LD,a,13060,False
457876136,22,108619,HS1 2HN,a,1474,False
457876251,37,28097,S21 4JW,a,9698,True
457876364,50,17290,KY6 2SN,a,17739,False
457876474,60,57242,RM17 9SE,b,999999999999999999999999,True
457876474,60,57242,RM17 9SE,b,5180,True
457876569,55,68527,SL1 8BS,a,10508,True
457876694,80,142243,LS24 9FU,a,10850,True
457876780,66,18074,TN36 4HA,b,22880,False
457876866,52,127741,RG17 8PS,b,16657,True
457876976,62,85325,AB15 8DN,b,15006,True
457877055,41,120326,B11 4EY,b,22636,True
457877209,95,96365,ML1 4WS,a,5478,True
457877287,73,134312,DE13 9AD,a,18110,True
457877360,46,nil,IP13 7QB,a,14207,False
457877360,46,55266,IP13 7QB,a,14207,False
457877482,68,111791,EN5 5DQ,b,23724,True
457877578,64,131773,SS12 0LF,a,1049,True
457877689,75,85286,CF35 6GF,a,12336,True
null,null,null,null,null,999999999999999999999999,True
457877788,74,125143,PL30 5AR,b,14740,True
457877875,61,78635,MK5 8AQ,b,803,False
457877963,49,nil,WF1 2RQ,a,4963,True
457877963,49,136169,WF1 2RQ,a,4963,True
457878110,96,7918,ML1 3BH,b,23459,False
457878197,83,71275,RG30 4PH,a,11284,True
457878253,39,15960,TA1 4BE,a,12999,False
457878342,28,24633,OL10 4QL,b,13221,False
457878492,78,13771,FK7 8PN,a,11098,True
457878576,62,57327,SE10 9EW,b,2756,False
457878707,93,46079,CO2 7AP,a,24142,True
457878788,74,136287,TQ3 3HH,b,11005,True
457878898,84,56573,BS5 8ES,a,10801,False
null,null,null,null,null,999999999999999999999999,False
457878974,60,64243,LU7 4SG,b,3629,False
457879042,28,27395,DH9 7UJ,b,5633,True
457879178,64,7382,TS19 0BQ,b,3156,False
457879234,20,62109,G72 9DN,a,13507,True
457879400,86,127167,AL7 1RX,b,2258,True
457879441,27,82132,HR7 4DQ,a,19721,True
457879577,63,129627,DN15 9EP,a,17444,True
457879638,24,nil,TQ12 5EG,a,11996,True
457879638,24,40911,TQ12 5EG,a,11996,True
457879804,90,66933,WD23 1JB,a,20814,True
457879838,24,102981,PE11 2PP,b,2688,True
457880000,86,10087,SK17 9DH,a,20012,False
457880041,27,22962,RG6 5RD,a,24409,False
457880191,77,83104,EH5 2BR,b,11911,True
457880298,84,136933,NN15 5UH,a,11416,True
457880352,38,55434,SL4 2AG,b,12448,True
457880502,88,35983,MK13 7NT,b,23963,False
457880601,87,91765,IP31 1ET,a,13215,False
457880688,74,55391,LN4 4AU,b,22666,False
457880786,72,88382,G20 6SX,b,12557,False
457880890,76,145767,OX33 1JS,b,21908,True
457880974,60,31203,BT9 5JX,a,22798,False
457881035,21,27774,B73 5DB,a,6082,True
457881139,25,16510,M28 3HE,b,20934,False
457881291,77,79516,PO33 1XZ,b,14200,True
457881364,50,149160,RM3 7HT,a,11878,True
457881453,39,nil,HR3 5AQ,b,16212,False
457881453,39,38870,HR3 5AQ,b,16212,False
457881587,73,101966,YO61 1QG,b,23759,True
457881645,31,9572,LS14 6HZ,a,2483,False
457881752,38,71762,BA2 0BS,b,1073,True
457881837,23,129445,EN6 2NW,b,9224,True
457881998,84,139861,SW16 2PZ,a,21416,True
457882094,80,145345,BL4 9HA,a,999999999999999999999999,True
457882094,80,145345,BL4 9HA,a,5759,True
457882160,46,6198,OX9 3HZ,a,5722,False
457882254,40,147906,YO11 3AF,b,7860,True
457882332,18,113283,NN10 9PL,b,1957,True
457882491,77,145347,RH11 9PF,a,24526,True
457882608,94,nil,NE48 2RJ,b,17573,True
457882608,94,117723,NE48 2RJ,b,17573,True
457882632,18,nil,HP10 9LT,b,14669,True
457882632,18,118245,HP10 9LT,b,14669,True
457882751,37,130700,YO22 4TT,b,17815,True
457882847,33,142309,JE4 9QU,b,11249,True
457882963,49,35072,CV37 7LN,b,8790,True
457883079,65,35662,RG8 8NJ,a,20464,True
457883137,23,38623,L20 7DP,a,16346,True
457883236,22,8228,W12 9LR,a,22014,False
457883400,86,81345,PR8 6QZ,b,23350,False
null,null,null,null,null,999999999999999999999999,False
457883496,82,8415,WV12 5HA,a,5923,False
457883610,96,49606,LA6 3JN,b,2868,True
457883678,64,115469,L18 6JN,a,9197,True
457883746,32,86650,WR4 9LE,a,20189,True
457883874,60,49494,BN42 4BW,a,17925,False
457883939,25,107745,PL6 7JY,b,24939,True
457884078,64,73807,RG23 8JP,b,8843,True
457884157,43,113922,KT17 4EJ,a,17375,True
457884258,44,139727,GL54 4HD,a,23407,True
457884399,85,82452,GU7 1SP,a,10165,True
457884465,51,85118,E6 1JN,a,6293,False
457884553,39,58556,RG20 7JR,a,11834,False
457884676,62,21993,BN18 9LN,b,19404,True
457884754,40,67452,E2 9RN,b,14809,False
457884840,26,29062,RM8 1YQ,a,18287,True
457884996,82,63111,NE6 1XW,a,18182,False
457885084,70,142439,SY1 2UQ,b,8154,True
457885200,86,37704,DE4 3DH,b,18015,True
457885240,26,67432,TQ5 9AU,a,3492,False
457885350,36,131131,BD12 8NA,b,3659,True
457885434,20,124231,AL10 0TS,b,1577,True
457885549,35,140015,DL8 4DA,b,13469,True
457885634,20,12062,SS9 2JP,a,7384,False
457885734,20,137156,SN15 3TJ,b,11459,True
457885835,21,52309,CF14 4PF,b,10409,True
457885943,29,71955,SE3 7HL,b,23700,True
457886104,90,110742,LL54 6SP,b,999999999999999999999999,True
457886104,90,110742,LL54 6SP,b,9075,True
457886202,88,92544,DL3 8UQ,b,3320,False
457886259,45,81875,TQ1 3NA,a,3511,True
457886348,34,nil,W1K 2HY,b,22070,False
457886348,34,20411,W1K 2HY,b,22070,False
457886464,50,106115,W1B 1NN,a,10906,True
457886603,89,34997,PE21 0ER,a,999999999999999999999999,True
457886603,89,34997,PE21 0ER,a,17925,True
457886645,31,99004,LE12 6TF,b,6838,True
457886804,90,63015,M40 5GU,a,7834,False
457886891,77,48837,BT4 3HE,b,20639,False
457886957,43,14172,NG19 6AB,a,14233,False
457887107,93,41441,CO4 5DA,b,20608,True
457887208,94,114971,SY23 3GE,b,18003,True
457887290,76,133886,EN8 8RJ,b,7103,True
457887396,82,146463,M12 4NU,b,23685,True
457887471,57,68618,E17 3ND,b,20592,False
457887598,84,66653,KA26 0AY,b,19620,True
457887709,95,53755,KW15 1JD,b,1084,True
457887750,36,90082,NE28 0LY,b,7681,False
457887902,88,43894,CF31 4JH,b,9487,False
457887936,22,53635,SW18 9RN,a,19357,True
457888043,29,18036,SO45 5RX,a,13948,True
457888161,47,5629,MK46 4HP,a,6320,False
457888270,56,74948,BT60 3PR,a,999999999999999999999999,False
457888270,56,74948,BT60 3PR,a,8313,False
457888377,63,25610,M18 7LE,b,18505,False
457888489,75,8101,TW4 5PX,b,999999999999999999999999,False
457888489,75,8101,TW4 5PX,b,13921,False
457888536,22,nil,DL6 2QW,b,24729,True
457888536,22,28931,DL6 2QW,b,24729,True
457888710,96,108219,IP7 5QL,a,23319,True
457888755,41,21257,LE3 4AL,b,18277,True
457888886,72,nil,TW2 6SW,b,14456,False
457888886,72,110565,TW2 6SW,b,14456,False
457888946,32,92995,RH17 5SE,b,18498,True
457889045,31,13884,HR2 9NW,b,22081,False
457889196,82,99623,RH13 9AD,a,1278,True
457889305,91,104519,M7 3NP,b,18439,True
457889405,91,21587,DN12 1SE,a,999999999999999999999999,True
457889405,91,21587,DN12 1SE,a,8148,True
457889471,57,20692,WA12 9WL,b,7023,False
457889591,77,128709,YO17 8RR,a,11270,True
457889707,93,94278,SG17 5NL,b,3325,True
457889799,85,118916,IP10 0QS,a,11274,True
457889894,80,26367,CF45 3DA,a,1478,True
457889986,72,147047,SN25 1JF,a,21347,True
457890036,22,114228,ME13 0SG,b,4629,True
457890177,63,135134,CT19 5HD,b,12282,True
457890302,88,34837,IP5 2DU,b,19094,True
457890335,21,12634,PE32 1FY,b,10972,True
457890486,72,97242,KY8 1AN,b,23376,False
457890590,76,nil,GU18 5QY,a,9658,True
457890590,76,43080,GU18 5QY,a,9658,True
457890662,48,nil,HU9 1JQ,a,4491,True
457890662,48,111435,HU9 1JQ,a,4491,True
457890738,24,nil,TR4 8AU,b,9463,True
457890738,24,146551,TR4 8AU,b,9463,True
457890865,51,86243,BT51 4NA,b,3240,False
457890946,32,88724,MK4 1EZ,a,1647,False
457891109,95,133417,BT42 2LQ,b,21896,True
457891133,19,90601,EX39 4PQ,a,15646,False
457891283,69,59541,CF47 8SH,b,23747,False
457891360,46,76680,TS6 6SH,a,18197,True
457891501,87,nil,LL38 2SJ,a,11217,True
457891501,87,46386,LL38 2SJ,a,11217,True
457891543,29,10560,KT17 4DA,b,9182,False
457891701,87,56687,SR8 3EN,b,15946,False
457891781,67,68514,SA11 1DX,b,14015,True
457891865,51,70889,CF23 9NY,b,5393,True
457891990,76,62644,LE7 7EF,a,2037,False
457892092,78,143261,TS17 9BB,b,8833,True
457892194,80,106907,PH1 3XP,a,15441,True
457892285,71,115563,ML1 3TR,a,22201,True
457892407,93,33221,LU5 5EW,b,14748,False
457892459,45,81866,BH20 5AU,b,18311,True
457892604,90,128365,LE2 8PA,b,22610,False
457892651,37,71925,NG17 8NF,a,15761,False
null,null,null,null,null,999999999999999999999999,True
457892800,86,23683,CA1 1BE,a,8130,True
457892879,65,75212,SG17 5AD,a,7093,True
null,null,null,null,null,999999999999999999999999,True
457893001,87,46325,DN36 4WR,a,4108,True
457893057,43,102633,HP23 6AX,a,12139,True
457893145,31,129410,WR5 1NN,b,21312,True
457893234,20,138129,B46 1TJ,a,4430,True
457893353,39,108954,NR4 6LZ,a,18213,False
457893453,39,20019,HU17 0PL,a,14704,True
457893537,23,101328,SG12 7RF,b,17040,False
457893692,78,76775,JE3 4AA,a,19228,False
457893767,53,134162,BB10 2LY,a,18080,True
457893858,44,37687,CF83 8BE,b,22023,False
457893971,57,69030,PO12 3UJ,a,13682,True
457894074,60,110830,OX11 6FJ,b,999999999999999999999999,True
457894074,60,110830,OX11 6FJ,b,8767,True
457894193,79,76267,WA11 8QB,a,18156,True
457894302,88,129181,ME10 2DT,b,6945,True
457894372,58,143785,BT80 9TA,b,3843,True
457894498,84,70807,CT16 2EL,a,15913,False
457894569,55,57770,YO31 0PG,a,14289,True
457894643,29,8701,S33 7ZH,b,21338,False
457894762,48,31499,GL1 5QL,a,11892,True
457894886,72,8530,DL8 5QJ,a,19728,False
457895000,86,23076,BA11 1FA,a,6558,False
457895036,22,97397,BA14 6HH,a,12035,False
457895181,67,50535,CM12 0JS,a,12674,False
457895309,95,12112,DG11 3AX,a,650,True
457895396,82,30473,TR16 6NH,b,999999999999999999999999,True
457895396,82,30473,TR16 6NH,b,17701,True
457895475,61,24676,TR19 7SB,a,3381,True
457895584,70,119162,EX38 7ET,b,2317,True
457895709,95,nil,CF64 5SR,b,11919,True
457895709,95,23452,CF64 5SR,b,11919,True
457895802,88,144312,SE26 4AH,b,19411,True
457895905,91,108808,BL2 6NX,b,9303,True
457896001,87,143220,BH2 5HR,b,24712,True
null,null,null,null,null,999999999999999999999999,True
457896046,32,119165,NP12 1EY,a,5942,True
457896136,22,95525,NW2 2RT,a,18057,False
457896242,28,133182,CF44 6BN,b,4005,True
457896346,32,99956,S45 9NW,a,934,False
457896454,40,4791,EH52 5BS,b,21525,False
457896591,77,89473,WA8 9DP,b,1372,False
457896640,26,29345,NR31 9BA,a,3769,False
457896764,50,33894,EH16 6NS,b,19413,True
457896851,37,138909,SE1 8XH,a,17164,True
457896969,55,53714,CF31 4BW,a,2084,False
457897103,89,16330,CT5 1FU,b,999999999999999999999999,False
457897103,89,16330,CT5 1FU,b,3976,False
457897147,33,62319,DE45 1HN,a,15721,True
457897246,32,66928,KW15 1DH,b,13678,True
457897342,28,62905,FK15 9NT,a,20927,True
457897474,60,98832,B46 2NQ,a,13901,False
457897604,90,80910,NG18 2PN,b,18453,False
457897655,41,117620,ME14 5NT,b,1927,True
457897782,68,87231,NP16 6SP,b,19421,True
457897865,51,23370,DN7 6HB,b,23395,False
457897934,20,130024,WN4 9PS,b,19594,False
457898087,73,nil,CO9 1XA,b,1961,True
457898087,73,121786,CO9 1XA,b,1961,True
457898195,81,7526,BS8 2UH,b,3814,False
457898261,47,12481,TR15 1NL,b,5633,True
457898398,84,104387,OL10 4QQ,a,2323,False
457898445,31,29231,EH54 8JA,b,18403,False
457898603,89,93357,E16 3SD,b,20794,True
457898646,32,76961,LE16 7TS,b,999999999999999999999999,True
457898646,32,76961,LE16 7TS,b,7642,True
457898765,51,110145,PO33 3DA,b,9484,True
457898844,30,139617,NE15 0BX,a,13499,True
457898988,74,84445,SO18 2HW,a,20127,False
457899096,82,100791,N18 2EU,a,22185,True
457899186,72,139863,DN21 1NT,b,13729,True
457899277,63,123894,SK13 5HF,a,1638,True
457899360,46,44767,B21 9JX,a,12985,False
457899433,19,37127,NP26 5QZ,a,17234,True
457899545,31,91443,YO51 9BF,a,24046,True
457899671,57,20300,GU10 2AB,b,22245,False
457899797,83,31492,KT14 6QT,a,3275,True
457899863,49,58665,CF14 4AU,a,7616,False
457899991,77,125448,LS6 4HX,b,23834,False
null,null,null,null,null,999999999999999999999999,False
457900106,92,76758,WN7 2NE,b,6246,False
457900188,74,108002,BH23 1QU,a,7219,True
457900280,66,83691,M30 0FU,a,5753,False
